Variable,Value
snp1,chr22:16288570
snp2,chr22:16376647
snp3,chr22:16476118
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.8485
interaction_effect_size,0.0662
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,16057230
searchrange_chr22_end,17365860
freq_snp1,0.0477
freq_snp2,0.1412
freq_S,0.0070
freq_K1,0.0408
freq_K2,0.1342
freq_O,0.8181
test1a_b_clade_min_p0.5,0.1672
test1a_r2_clade_min_p0.5,0.0011
test1a_b_mut_min_p0.5,0.1831
test1a_r2_mut_min_p0.5,0.0012
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[16285471]
test1a_b_clade_min_p0.8,0.1966
test1a_r2_clade_min_p0.8,0.0011
test1a_b_mut_min_p0.8,0.2153
test1a_r2_mut_min_p0.8,0.0012
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[16285471]
test1a_b_clade_min_p0.9,0.2119
test1a_r2_clade_min_p0.9,0.0011
test1a_b_mut_min_p0.9,0.2321
test1a_r2_mut_min_p0.9,0.0012
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[16285471]
test1a_b_clade_min_p0.95,0.2246
test1a_r2_clade_min_p0.95,0.0011
test1a_b_mut_min_p0.95,0.2460
test1a_r2_mut_min_p0.95,0.0012
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[16285471]
test1b_b_min,0.0368
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.9152
