Variable,Value
snp1,chr22:26415585
snp2,chr22:26632828
snp3,chr22:26549743
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.4443
interaction_effect_size,0.0585
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,26121531
searchrange_chr22_end,27116618
freq_snp1,0.0298
freq_snp2,0.1590
freq_S,0.0050
freq_K1,0.0249
freq_K2,0.1541
freq_O,0.8161
test1a_b_clade_min_p0.5,0.2723
test1a_r2_clade_min_p0.5,0.0009
test1a_b_mut_min_p0.5,0.3204
test1a_r2_mut_min_p0.5,0.0015
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[26560999]
test1a_b_clade_min_p0.8,0.3190
test1a_r2_clade_min_p0.8,0.0009
test1a_b_mut_min_p0.8,0.3752
test1a_r2_mut_min_p0.8,0.0015
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[26560999]
test1a_b_clade_min_p0.9,0.3433
test1a_r2_clade_min_p0.9,0.0009
test1a_b_mut_min_p0.9,0.4039
test1a_r2_mut_min_p0.9,0.0015
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[26560999]
test1a_b_clade_min_p0.95,0.3635
test1a_r2_clade_min_p0.95,0.0009
test1a_b_mut_min_p0.95,0.4275
test1a_r2_mut_min_p0.95,0.0015
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[26560999]
test1b_b_min,0.0293
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,1.0702
