Variable,Value
snp1,chr22:43681738
snp2,chr22:43808742
snp3,chr22:43827509
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.9963
interaction_effect_size,0.0810
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,43011085
searchrange_chr22_end,44425299
freq_snp1,0.0646
freq_snp2,0.1163
freq_S,0.0139
freq_K1,0.0507
freq_K2,0.1024
freq_O,0.8330
test1a_b_clade_min_p0.5,0.2327
test1a_r2_clade_min_p0.5,0.0005
test1a_b_mut_min_p0.5,0.3020
test1a_r2_mut_min_p0.5,0.0019
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[44020986]
test1a_b_clade_min_p0.8,0.2721
test1a_r2_clade_min_p0.8,0.0005
test1a_b_mut_min_p0.8,0.3532
test1a_r2_mut_min_p0.8,0.0019
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[44020986]
test1a_b_clade_min_p0.9,0.2926
test1a_r2_clade_min_p0.9,0.0005
test1a_b_mut_min_p0.9,0.3799
test1a_r2_mut_min_p0.9,0.0019
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[44020986]
test1a_b_clade_min_p0.95,0.3096
test1a_r2_clade_min_p0.95,0.0005
test1a_b_mut_min_p0.95,0.4019
test1a_r2_mut_min_p0.95,0.0019
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[44020986]
test1b_b_min,0.0947
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.6793
