Variable,Value
snp1,chr22:23485561
snp2,chr22:23673080
snp3,chr22:23677756
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.2065
interaction_effect_size,0.0870
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,23143276
searchrange_chr22_end,23899874
freq_snp1,0.4314
freq_snp2,0.0586
freq_S,0.0209
freq_K1,0.4105
freq_K2,0.0378
freq_O,0.5308
test1a_b_clade_min_p0.5,0.2332
test1a_r2_clade_min_p0.5,0.0105
test1a_b_mut_min_p0.5,0.2332
test1a_r2_mut_min_p0.5,0.0105
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[23677756]
test1a_b_clade_min_p0.8,0.2732
test1a_r2_clade_min_p0.8,0.0105
test1a_b_mut_min_p0.8,0.2732
test1a_r2_mut_min_p0.8,0.0105
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[23677756]
test1a_b_clade_min_p0.9,0.2941
test1a_r2_clade_min_p0.9,0.0105
test1a_b_mut_min_p0.9,0.2941
test1a_r2_mut_min_p0.9,0.0105
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[23677756]
test1a_b_clade_min_p0.95,0.3113
test1a_r2_clade_min_p0.95,0.0105
test1a_b_mut_min_p0.95,0.3113
test1a_r2_mut_min_p0.95,0.0105
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[23677756]
test1b_b_min,0.1089
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.7656
