Variable,Value
snp1,chr22:47534731
snp2,chr22:47657288
snp3,chr22:47635717
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.5208
interaction_effect_size,0.0766
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,46921934
searchrange_chr22_end,48132491
freq_snp1,0.4354
freq_snp2,0.0249
freq_S,0.0129
freq_K1,0.4225
freq_K2,0.0119
freq_O,0.5527
test1a_b_clade_min_p0.5,0.2703
test1a_r2_clade_min_p0.5,0.0112
test1a_b_mut_min_p0.5,0.2868
test1a_r2_mut_min_p0.5,0.0099
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[47654369, 47643622, 47648151, 47598253, 47600126, 47609855]"
test1a_b_clade_min_p0.8,0.3167
test1a_r2_clade_min_p0.8,0.0112
test1a_b_mut_min_p0.8,0.3361
test1a_r2_mut_min_p0.8,0.0099
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[47654369, 47643622, 47648151, 47598253, 47600126, 47609855]"
test1a_b_clade_min_p0.9,0.3410
test1a_r2_clade_min_p0.9,0.0112
test1a_b_mut_min_p0.9,0.3618
test1a_r2_mut_min_p0.9,0.0099
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[47654369, 47643622, 47648151, 47598253, 47600126, 47609855]"
test1a_b_clade_min_p0.95,0.3610
test1a_r2_clade_min_p0.95,0.0112
test1a_b_mut_min_p0.95,0.3831
test1a_r2_mut_min_p0.95,0.0099
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[47654369, 47643622, 47648151, 47598253, 47600126, 47609855]"
test1b_b_min,0.0344
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.9875
