Variable,Value
snp1,chr22:16664903
snp2,chr22:16826686
snp3,chr22:16806101
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.8723
interaction_effect_size,0.0701
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,16149257
searchrange_chr22_end,17413190
freq_snp1,0.3867
freq_snp2,0.0308
freq_S,0.0089
freq_K1,0.3777
freq_K2,0.0219
freq_O,0.5915
test1a_b_clade_min_p0.5,0.2313
test1a_r2_clade_min_p0.5,0.0005
test1a_b_mut_min_p0.5,0.2313
test1a_r2_mut_min_p0.5,0.0005
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[16650946, 16444707, 16641355, 16655860, 16476118, 16562648, 16658842, 16445790]"
test1a_b_clade_min_p0.8,0.2712
test1a_r2_clade_min_p0.8,0.0005
test1a_b_mut_min_p0.8,0.2712
test1a_r2_mut_min_p0.8,0.0005
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[16650946, 16444707, 16641355, 16655860, 16476118, 16562648, 16658842, 16445790]"
test1a_b_clade_min_p0.9,0.2920
test1a_r2_clade_min_p0.9,0.0005
test1a_b_mut_min_p0.9,0.2920
test1a_r2_mut_min_p0.9,0.0005
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[16650946, 16444707, 16641355, 16655860, 16476118, 16562648, 16658842, 16445790]"
test1a_b_clade_min_p0.95,0.3092
test1a_r2_clade_min_p0.95,0.0005
test1a_b_mut_min_p0.95,0.3092
test1a_r2_mut_min_p0.95,0.0005
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[16650946, 16444707, 16641355, 16655860, 16476118, 16562648, 16658842, 16445790]"
test1b_b_min,0.0469
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,1.0083
