Variable,Value
snp1,chr22:35432894
snp2,chr22:35451487
snp3,chr22:35357362
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.4609
interaction_effect_size,0.0580
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,34433557
searchrange_chr22_end,35883492
freq_snp1,0.1829
freq_snp2,0.4662
freq_S,0.0129
freq_K1,0.1700
freq_K2,0.4533
freq_O,0.3638
test1a_b_clade_min_p0.5,0.1617
test1a_r2_clade_min_p0.5,0.0109
test1a_b_mut_min_p0.5,0.2083
test1a_r2_mut_min_p0.5,0.0005
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[35451134]
test1a_b_clade_min_p0.8,0.1898
test1a_r2_clade_min_p0.8,0.0109
test1a_b_mut_min_p0.8,0.2446
test1a_r2_mut_min_p0.8,0.0005
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[35451134]
test1a_b_clade_min_p0.9,0.2045
test1a_r2_clade_min_p0.9,0.0109
test1a_b_mut_min_p0.9,0.2636
test1a_r2_mut_min_p0.9,0.0005
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[35451134]
test1a_b_clade_min_p0.95,0.2167
test1a_r2_clade_min_p0.95,0.0109
test1a_b_mut_min_p0.95,0.2792
test1a_r2_mut_min_p0.95,0.0005
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[35451134]
test1b_b_min,0.0211
test2_span_lt_effectsize_chr22,0
test2_total_span_lt_effectsize,0
test2_overall_min_b,0.7122
