Variable,Value
snp1,chr22:45981475
snp2,chr22:46072071
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.2563
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45671070
searchrange_chr22_end,46620509
freq_snp1,0.0924
freq_snp2,0.0825
freq_S,0.0109
freq_K1,0.0815
freq_K2,0.0716
freq_O,0.8360
test1a_b_clade_min_p0.5,0.2603
test1a_r2_clade_min_p0.5,0.0255
test1a_b_mut_min_p0.5,0.2887
test1a_r2_mut_min_p0.5,0.0409
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[46147347, 46147366]"
test1a_b_clade_min_p0.8,0.3051
test1a_r2_clade_min_p0.8,0.0255
test1a_b_mut_min_p0.8,0.3383
test1a_r2_mut_min_p0.8,0.0409
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[46147347, 46147366]"
test1a_b_clade_min_p0.9,0.3285
test1a_r2_clade_min_p0.9,0.0255
test1a_b_mut_min_p0.9,0.3643
test1a_r2_mut_min_p0.9,0.0409
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[46147347, 46147366]"
test1a_b_clade_min_p0.95,0.3478
test1a_r2_clade_min_p0.95,0.0255
test1a_b_mut_min_p0.95,0.3857
test1a_r2_mut_min_p0.95,0.0409
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[46147347, 46147366]"
test1b_b_min,0.2323
test2_overall_min_b,0.7350
