Variable,Value
snp1,chr22:45406223
snp2,chr22:49929321
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.6201
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45120970
searchrange_chr22_end,50818416
freq_snp1,0.4980
freq_snp2,0.4781
freq_S,0.2266
freq_K1,0.2714
freq_K2,0.2515
freq_O,0.2505
test1a_b_clade_min_p0.5,1.0956
test1a_r2_clade_min_p0.5,0.0044
test1a_b_mut_min_p0.5,1.2041
test1a_r2_mut_min_p0.5,0.0022
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[45611742]
test1a_b_clade_min_p0.8,1.2841
test1a_r2_clade_min_p0.8,0.0044
test1a_b_mut_min_p0.8,1.4113
test1a_r2_mut_min_p0.8,0.0022
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[45611742]
test1a_b_clade_min_p0.9,1.3827
test1a_r2_clade_min_p0.9,0.0044
test1a_b_mut_min_p0.9,1.5196
test1a_r2_mut_min_p0.9,0.0022
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[45611742]
test1a_b_clade_min_p0.95,1.4640
test1a_r2_clade_min_p0.95,0.0044
test1a_b_mut_min_p0.95,1.6090
test1a_r2_mut_min_p0.95,0.0022
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[45611742]
test1b_b_min,0.8351
test2_overall_min_b,0.3606
