Variable,Value
snp1,chr22:33981071
snp2,chr22:34075530
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.6227
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33559603
searchrange_chr22_end,34860661
freq_snp1,0.4881
freq_snp2,0.5179
freq_S,0.2883
freq_K1,0.1998
freq_K2,0.2296
freq_O,0.2823
test1a_b_clade_min_p0.5,0.4514
test1a_r2_clade_min_p0.5,0.3382
test1a_b_mut_min_p0.5,0.5245
test1a_r2_mut_min_p0.5,0.0671
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[34067461]
test1a_b_clade_min_p0.8,0.5290
test1a_r2_clade_min_p0.8,0.3382
test1a_b_mut_min_p0.8,0.6148
test1a_r2_mut_min_p0.8,0.0671
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[34067461]
test1a_b_clade_min_p0.9,0.5696
test1a_r2_clade_min_p0.9,0.3382
test1a_b_mut_min_p0.9,0.6620
test1a_r2_mut_min_p0.9,0.0671
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[34067461]
test1a_b_clade_min_p0.95,0.6031
test1a_r2_clade_min_p0.95,0.3382
test1a_b_mut_min_p0.95,0.7009
test1a_r2_mut_min_p0.95,0.0671
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[34067461]
test1b_b_min,0.0675
test2_overall_min_b,0.3748
