Variable,Value
snp1,chr22:43174662
snp2,chr22:43673778
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.4701
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,40527329
searchrange_chr22_end,44409626
freq_snp1,0.4821
freq_snp2,0.5089
freq_S,0.2555
freq_K1,0.2266
freq_K2,0.2535
freq_O,0.2644
test1a_b_clade_min_p0.5,0.8961
test1a_r2_clade_min_p0.5,0.0113
test1a_b_mut_min_p0.5,1.2272
test1a_r2_mut_min_p0.5,0.0038
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[42910629]
test1a_b_clade_min_p0.8,1.0503
test1a_r2_clade_min_p0.8,0.0113
test1a_b_mut_min_p0.8,1.4383
test1a_r2_mut_min_p0.8,0.0038
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[42910629]
test1a_b_clade_min_p0.9,1.1309
test1a_r2_clade_min_p0.9,0.0113
test1a_b_mut_min_p0.9,1.5487
test1a_r2_mut_min_p0.9,0.0038
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[42910629]
test1a_b_clade_min_p0.95,1.1974
test1a_r2_clade_min_p0.95,0.0113
test1a_b_mut_min_p0.95,1.6399
test1a_r2_mut_min_p0.95,0.0038
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[42910629]
test1b_b_min,0.4724
test2_overall_min_b,0.3577
