Variable,Value
snp1,chr22:50533975
snp2,chr22:50634708
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.9980
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,49911346
searchrange_chr22_end,50818416
freq_snp1,0.2594
freq_snp2,0.1909
freq_S,0.0040
freq_K1,0.2555
freq_K2,0.1869
freq_O,0.5537
test1a_b_clade_min_p0.5,0.2227
test1a_r2_clade_min_p0.5,0.4990
test1a_b_mut_min_p0.5,0.2227
test1a_r2_mut_min_p0.5,0.4990
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[50289495, 50668447, 50313817, 50567116, 50526095]"
test1a_b_clade_min_p0.8,0.2611
test1a_r2_clade_min_p0.8,0.4990
test1a_b_mut_min_p0.8,0.2611
test1a_r2_mut_min_p0.8,0.4990
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[50289495, 50668447, 50313817, 50567116, 50526095]"
test1a_b_clade_min_p0.9,0.2811
test1a_r2_clade_min_p0.9,0.4990
test1a_b_mut_min_p0.9,0.2811
test1a_r2_mut_min_p0.9,0.4990
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[50289495, 50668447, 50313817, 50567116, 50526095]"
test1a_b_clade_min_p0.95,0.2976
test1a_r2_clade_min_p0.95,0.4990
test1a_b_mut_min_p0.95,0.2976
test1a_r2_mut_min_p0.95,0.4990
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[50289495, 50668447, 50313817, 50567116, 50526095]"
test1b_b_min,0.1415
test2_overall_min_b,1.3455
