Variable,Value
snp1,chr22:26898534
snp2,chr22:31438459
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.7216
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,26469755
searchrange_chr22_end,32828199
freq_snp1,0.1332
freq_snp2,0.1193
freq_S,0.0139
freq_K1,0.1193
freq_K2,0.1054
freq_O,0.7614
test1a_b_clade_min_p0.5,0.3748
test1a_r2_clade_min_p0.5,0.0007
test1a_b_mut_min_p0.5,0.4591
test1a_r2_mut_min_p0.5,0.0003
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[26517017, 26625003, 29047677, 27110734]"
test1a_b_clade_min_p0.8,0.4392
test1a_r2_clade_min_p0.8,0.0007
test1a_b_mut_min_p0.8,0.5381
test1a_r2_mut_min_p0.8,0.0003
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[26517017, 26625003, 29047677, 27110734]"
test1a_b_clade_min_p0.9,0.4729
test1a_r2_clade_min_p0.9,0.0007
test1a_b_mut_min_p0.9,0.5793
test1a_r2_mut_min_p0.9,0.0003
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[26517017, 26625003, 29047677, 27110734]"
test1a_b_clade_min_p0.95,0.5008
test1a_r2_clade_min_p0.95,0.0007
test1a_b_mut_min_p0.95,0.6134
test1a_r2_mut_min_p0.95,0.0003
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[26517017, 26625003, 29047677, 27110734]"
test1b_b_min,0.2934
test2_overall_min_b,0.7593
