Variable,Value
snp1,chr22:29020279
snp2,chr22:29524427
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.9392
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,28001647
searchrange_chr22_end,31063226
freq_snp1,0.1034
freq_snp2,0.0885
freq_S,0.0099
freq_K1,0.0934
freq_K2,0.0785
freq_O,0.8181
test1a_b_clade_min_p0.5,0.2717
test1a_r2_clade_min_p0.5,0.0003
test1a_b_mut_min_p0.5,0.3139
test1a_r2_mut_min_p0.5,0.0003
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[29712803]
test1a_b_clade_min_p0.8,0.3184
test1a_r2_clade_min_p0.8,0.0003
test1a_b_mut_min_p0.8,0.3679
test1a_r2_mut_min_p0.8,0.0003
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[29712803]
test1a_b_clade_min_p0.9,0.3429
test1a_r2_clade_min_p0.9,0.0003
test1a_b_mut_min_p0.9,0.3961
test1a_r2_mut_min_p0.9,0.0003
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[29712803]
test1a_b_clade_min_p0.95,0.3631
test1a_r2_clade_min_p0.95,0.0003
test1a_b_mut_min_p0.95,0.4194
test1a_r2_mut_min_p0.95,0.0003
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[29712803]
test1b_b_min,0.3359
test2_overall_min_b,0.8081
