Variable,Value
snp1,chr22:37523559
snp2,chr22:42550159
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.5417
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37212217
searchrange_chr22_end,43572380
freq_snp1,0.4960
freq_snp2,0.4811
freq_S,0.2425
freq_K1,0.2535
freq_K2,0.2386
freq_O,0.2654
test1a_b_clade_min_p0.5,0.9191
test1a_r2_clade_min_p0.5,0.0148
test1a_b_mut_min_p0.5,1.0744
test1a_r2_mut_min_p0.5,0.0084
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[42827337]
test1a_b_clade_min_p0.8,1.0773
test1a_r2_clade_min_p0.8,0.0148
test1a_b_mut_min_p0.8,1.2593
test1a_r2_mut_min_p0.8,0.0084
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[42827337]
test1a_b_clade_min_p0.9,1.1599
test1a_r2_clade_min_p0.9,0.0148
test1a_b_mut_min_p0.9,1.3559
test1a_r2_mut_min_p0.9,0.0084
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[42827337]
test1a_b_clade_min_p0.95,1.2282
test1a_r2_clade_min_p0.95,0.0148
test1a_b_mut_min_p0.95,1.4357
test1a_r2_mut_min_p0.95,0.0084
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[42827337]
test1b_b_min,0.3100
test2_overall_min_b,0.3575
