Variable,Value
snp1,chr22:41004527
snp2,chr22:41456113
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.0822
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39761629
searchrange_chr22_end,43502469
freq_snp1,0.2087
freq_snp2,0.2038
freq_S,0.0060
freq_K1,0.2028
freq_K2,0.1978
freq_O,0.5934
test1a_b_clade_min_p0.5,0.2253
test1a_r2_clade_min_p0.5,0.0008
test1a_b_mut_min_p0.5,0.2253
test1a_r2_mut_min_p0.5,0.0008
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[41379076, 43410058, 42657036, 40987150, 40743311, 40628239, 41176974, 41767185, 43240346, 43064861, 43388838, 42544168, 42647464, 41493930, 40690741, 41622968, 41760954, 42445883, 41015740, 41192126, 40701887, 40915266, 42238541, 40701393, 42570972, 41270876, 42472797, 42108521, 40605550, 40524657, 40560248, 42442107, 40800380]"
test1a_b_clade_min_p0.8,0.2641
test1a_r2_clade_min_p0.8,0.0008
test1a_b_mut_min_p0.8,0.2641
test1a_r2_mut_min_p0.8,0.0008
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[41379076, 43410058, 42657036, 40987150, 40743311, 40628239, 41176974, 41767185, 43240346, 43064861, 43388838, 42544168, 42647464, 41493930, 40690741, 41622968, 41760954, 42445883, 41015740, 41192126, 40701887, 40915266, 42238541, 40701393, 42570972, 41270876, 42472797, 42108521, 40605550, 40524657, 40560248, 42442107, 40800380]"
test1a_b_clade_min_p0.9,0.2844
test1a_r2_clade_min_p0.9,0.0008
test1a_b_mut_min_p0.9,0.2844
test1a_r2_mut_min_p0.9,0.0008
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[41379076, 43410058, 42657036, 40987150, 40743311, 40628239, 41176974, 41767185, 43240346, 43064861, 43388838, 42544168, 42647464, 41493930, 40690741, 41622968, 41760954, 42445883, 41015740, 41192126, 40701887, 40915266, 42238541, 40701393, 42570972, 41270876, 42472797, 42108521, 40605550, 40524657, 40560248, 42442107, 40800380]"
test1a_b_clade_min_p0.95,0.3011
test1a_r2_clade_min_p0.95,0.0008
test1a_b_mut_min_p0.95,0.3011
test1a_r2_mut_min_p0.95,0.0008
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[41379076, 43410058, 42657036, 40987150, 40743311, 40628239, 41176974, 41767185, 43240346, 43064861, 43388838, 42544168, 42647464, 41493930, 40690741, 41622968, 41760954, 42445883, 41015740, 41192126, 40701887, 40915266, 42238541, 40701393, 42570972, 41270876, 42472797, 42108521, 40605550, 40524657, 40560248, 42442107, 40800380]"
test1b_b_min,0.2391
test2_overall_min_b,1.1862
