Variable,Value
snp1,chr22:31125635
snp2,chr22:31222413
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.6662
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,29558025
searchrange_chr22_end,32707302
freq_snp1,0.4861
freq_snp2,0.4881
freq_S,0.1193
freq_K1,0.3668
freq_K2,0.3688
freq_O,0.1451
test1a_b_clade_min_p0.5,0.2757
test1a_r2_clade_min_p0.5,0.0539
test1a_b_mut_min_p0.5,0.3552
test1a_r2_mut_min_p0.5,0.0325
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[31212513]
test1a_b_clade_min_p0.8,0.3232
test1a_r2_clade_min_p0.8,0.0539
test1a_b_mut_min_p0.8,0.4163
test1a_r2_mut_min_p0.8,0.0325
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[31212513]
test1a_b_clade_min_p0.9,0.3480
test1a_r2_clade_min_p0.9,0.0539
test1a_b_mut_min_p0.9,0.4483
test1a_r2_mut_min_p0.9,0.0325
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[31212513]
test1a_b_clade_min_p0.95,0.3684
test1a_r2_clade_min_p0.95,0.0539
test1a_b_mut_min_p0.95,0.4746
test1a_r2_mut_min_p0.95,0.0325
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[31212513]
test1b_b_min,0.1564
test2_overall_min_b,0.3770
