Variable,Value
snp1,chr22:42594103
snp2,chr22:47104709
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.4559
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39975386
searchrange_chr22_end,47579483
freq_snp1,0.1093
freq_snp2,0.1044
freq_S,0.0109
freq_K1,0.0984
freq_K2,0.0934
freq_O,0.7972
test1a_b_clade_min_p0.5,0.4029
test1a_r2_clade_min_p0.5,0.0078
test1a_b_mut_min_p0.5,0.5238
test1a_r2_mut_min_p0.5,0.0118
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[45318516, 45450630, 45390442, 45782394, 45316015]"
test1a_b_clade_min_p0.8,0.4722
test1a_r2_clade_min_p0.8,0.0078
test1a_b_mut_min_p0.8,0.6139
test1a_r2_mut_min_p0.8,0.0118
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[45318516, 45450630, 45390442, 45782394, 45316015]"
test1a_b_clade_min_p0.9,0.5084
test1a_r2_clade_min_p0.9,0.0078
test1a_b_mut_min_p0.9,0.6610
test1a_r2_mut_min_p0.9,0.0118
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[45318516, 45450630, 45390442, 45782394, 45316015]"
test1a_b_clade_min_p0.95,0.5383
test1a_r2_clade_min_p0.95,0.0078
test1a_b_mut_min_p0.95,0.6999
test1a_r2_mut_min_p0.95,0.0118
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[45318516, 45450630, 45390442, 45782394, 45316015]"
test1b_b_min,0.3759
test2_overall_min_b,0.7749
