Variable,Value
snp1,chr22:28048507
snp2,chr22:28140307
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.3757
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,27831084
searchrange_chr22_end,29520379
freq_snp1,0.3270
freq_snp2,0.2694
freq_S,0.0199
freq_K1,0.3072
freq_K2,0.2495
freq_O,0.4235
test1a_b_clade_min_p0.5,0.3758
test1a_r2_clade_min_p0.5,0.0029
test1a_b_mut_min_p0.5,0.3758
test1a_r2_mut_min_p0.5,0.0029
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[28132877]
test1a_b_clade_min_p0.8,0.4405
test1a_r2_clade_min_p0.8,0.0029
test1a_b_mut_min_p0.8,0.4405
test1a_r2_mut_min_p0.8,0.0029
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[28132877]
test1a_b_clade_min_p0.9,0.4743
test1a_r2_clade_min_p0.9,0.0029
test1a_b_mut_min_p0.9,0.4743
test1a_r2_mut_min_p0.9,0.0029
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[28132877]
test1a_b_clade_min_p0.95,0.5022
test1a_r2_clade_min_p0.95,0.0029
test1a_b_mut_min_p0.95,0.5022
test1a_r2_mut_min_p0.95,0.0029
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[28132877]
test1b_b_min,0.2677
test2_overall_min_b,0.7463
