Variable,Value
snp1,chr22:33798326
snp2,chr22:33889238
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.8698
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33400647
searchrange_chr22_end,34432990
freq_snp1,0.2376
freq_snp2,0.2366
freq_S,0.0994
freq_K1,0.1382
freq_K2,0.1372
freq_O,0.6252
test1a_b_clade_min_p0.5,0.3124
test1a_r2_clade_min_p0.5,0.0028
test1a_b_mut_min_p0.5,0.4915
test1a_r2_mut_min_p0.5,0.0004
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[33815186, 33813326]"
test1a_b_clade_min_p0.8,0.3661
test1a_r2_clade_min_p0.8,0.0028
test1a_b_mut_min_p0.8,0.5760
test1a_r2_mut_min_p0.8,0.0004
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[33815186, 33813326]"
test1a_b_clade_min_p0.9,0.3942
test1a_r2_clade_min_p0.9,0.0028
test1a_b_mut_min_p0.9,0.6202
test1a_r2_mut_min_p0.9,0.0004
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[33815186, 33813326]"
test1a_b_clade_min_p0.95,0.4174
test1a_r2_clade_min_p0.95,0.0028
test1a_b_mut_min_p0.95,0.6567
test1a_r2_mut_min_p0.95,0.0004
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[33815186, 33813326]"
test1b_b_min,0.1263
test2_overall_min_b,0.4714
