Variable,Value
snp1,chr22:46367627
snp2,chr22:46825275
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.0188
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45895036
searchrange_chr22_end,47145500
freq_snp1,0.4891
freq_snp2,0.4861
freq_S,0.2237
freq_K1,0.2654
freq_K2,0.2624
freq_O,0.2485
test1a_b_clade_min_p0.5,1.0203
test1a_r2_clade_min_p0.5,0.0038
test1a_b_mut_min_p0.5,1.2465
test1a_r2_mut_min_p0.5,0.0012
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[47003257]
test1a_b_clade_min_p0.8,1.1958
test1a_r2_clade_min_p0.8,0.0038
test1a_b_mut_min_p0.8,1.4610
test1a_r2_mut_min_p0.8,0.0012
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[47003257]
test1a_b_clade_min_p0.9,1.2876
test1a_r2_clade_min_p0.9,0.0038
test1a_b_mut_min_p0.9,1.5731
test1a_r2_mut_min_p0.9,0.0012
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[47003257]
test1a_b_clade_min_p0.95,1.3633
test1a_r2_clade_min_p0.95,0.0038
test1a_b_mut_min_p0.95,1.6657
test1a_r2_mut_min_p0.95,0.0012
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[47003257]
test1b_b_min,0.4437
test2_overall_min_b,0.3650
