Variable,Value
snp1,chr22:30536427
snp2,chr22:30629224
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.0521
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,28204972
searchrange_chr22_end,32338271
freq_snp1,0.1849
freq_snp2,0.2545
freq_S,0.0755
freq_K1,0.1093
freq_K2,0.1789
freq_O,0.6362
test1a_b_clade_min_p0.5,0.2825
test1a_r2_clade_min_p0.5,0.6402
test1a_b_mut_min_p0.5,0.4154
test1a_r2_mut_min_p0.5,0.3246
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[30159538, 30157714]"
test1a_b_clade_min_p0.8,0.3311
test1a_r2_clade_min_p0.8,0.6402
test1a_b_mut_min_p0.8,0.4869
test1a_r2_mut_min_p0.8,0.3246
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[30159538, 30157714]"
test1a_b_clade_min_p0.9,0.3565
test1a_r2_clade_min_p0.9,0.6402
test1a_b_mut_min_p0.9,0.5242
test1a_r2_mut_min_p0.9,0.3246
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[30159538, 30157714]"
test1a_b_clade_min_p0.95,0.3775
test1a_r2_clade_min_p0.95,0.6402
test1a_b_mut_min_p0.95,0.5551
test1a_r2_mut_min_p0.95,0.3246
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[30159538, 30157714]"
test1b_b_min,0.1248
test2_overall_min_b,0.4375
