Variable,Value
snp1,chr22:35631422
snp2,chr22:35727112
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.7737
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,34575716
searchrange_chr22_end,35923808
freq_snp1,0.4592
freq_snp2,0.4891
freq_S,0.2217
freq_K1,0.2376
freq_K2,0.2674
freq_O,0.2734
test1a_b_clade_min_p0.5,0.2710
test1a_r2_clade_min_p0.5,0.3243
test1a_b_mut_min_p0.5,0.2809
test1a_r2_mut_min_p0.5,0.1457
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[35685764, 35687687, 35680524, 35690701, 35677325, 35688852, 35680088, 35676510, 35676836, 35677796, 35687524, 35681900, 35682797, 35688624, 35683314, 35691002]"
test1a_b_clade_min_p0.8,0.3176
test1a_r2_clade_min_p0.8,0.3243
test1a_b_mut_min_p0.8,0.3292
test1a_r2_mut_min_p0.8,0.1457
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[35685764, 35687687, 35680524, 35690701, 35677325, 35688852, 35680088, 35676510, 35676836, 35677796, 35687524, 35681900, 35682797, 35688624, 35683314, 35691002]"
test1a_b_clade_min_p0.9,0.3420
test1a_r2_clade_min_p0.9,0.3243
test1a_b_mut_min_p0.9,0.3545
test1a_r2_mut_min_p0.9,0.1457
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[35685764, 35687687, 35680524, 35690701, 35677325, 35688852, 35680088, 35676510, 35676836, 35677796, 35687524, 35681900, 35682797, 35688624, 35683314, 35691002]"
test1a_b_clade_min_p0.95,0.3621
test1a_r2_clade_min_p0.95,0.3243
test1a_b_mut_min_p0.95,0.3753
test1a_r2_mut_min_p0.95,0.1457
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[35685764, 35687687, 35680524, 35690701, 35677325, 35688852, 35680088, 35676510, 35676836, 35677796, 35687524, 35681900, 35682797, 35688624, 35683314, 35691002]"
test1b_b_min,0.0489
test2_overall_min_b,0.3236
