Variable,Value
snp1,chr22:21618917
snp2,chr22:26130166
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.6417
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,21312765
searchrange_chr22_end,26417664
freq_snp1,0.0895
freq_snp2,0.0875
freq_S,0.0089
freq_K1,0.0805
freq_K2,0.0785
freq_O,0.8320
test1a_b_clade_min_p0.5,0.3635
test1a_r2_clade_min_p0.5,0.0099
test1a_b_mut_min_p0.5,0.4426
test1a_r2_mut_min_p0.5,0.0053
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[25367816, 25321163]"
test1a_b_clade_min_p0.8,0.4261
test1a_r2_clade_min_p0.8,0.0099
test1a_b_mut_min_p0.8,0.5188
test1a_r2_mut_min_p0.8,0.0053
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[25367816, 25321163]"
test1a_b_clade_min_p0.9,0.4587
test1a_r2_clade_min_p0.9,0.0099
test1a_b_mut_min_p0.9,0.5586
test1a_r2_mut_min_p0.9,0.0053
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[25367816, 25321163]"
test1a_b_clade_min_p0.95,0.4857
test1a_r2_clade_min_p0.95,0.0099
test1a_b_mut_min_p0.95,0.5914
test1a_r2_mut_min_p0.95,0.0053
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[25367816, 25321163]"
test1b_b_min,0.4273
test2_overall_min_b,0.8272
