Variable,Value
snp1,chr22:38687546
snp2,chr22:38795335
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.4666
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37841840
searchrange_chr22_end,39457997
freq_snp1,0.5507
freq_snp2,0.4861
freq_S,0.3042
freq_K1,0.2465
freq_K2,0.1819
freq_O,0.2674
test1a_b_clade_min_p0.5,0.5298
test1a_r2_clade_min_p0.5,0.2810
test1a_b_mut_min_p0.5,0.6047
test1a_r2_mut_min_p0.5,0.1888
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[38699680]
test1a_b_clade_min_p0.8,0.6210
test1a_r2_clade_min_p0.8,0.2810
test1a_b_mut_min_p0.8,0.7088
test1a_r2_mut_min_p0.8,0.1888
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[38699680]
test1a_b_clade_min_p0.9,0.6686
test1a_r2_clade_min_p0.9,0.2810
test1a_b_mut_min_p0.9,0.7632
test1a_r2_mut_min_p0.9,0.1888
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[38699680]
test1a_b_clade_min_p0.95,0.7080
test1a_r2_clade_min_p0.95,0.2810
test1a_b_mut_min_p0.95,0.8081
test1a_r2_mut_min_p0.95,0.1888
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[38699680]
test1b_b_min,0.1706
test2_overall_min_b,0.3859
