Variable,Value
snp1,chr22:48429920
snp2,chr22:48933776
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.0562
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,47986025
searchrange_chr22_end,49023230
freq_snp1,0.0835
freq_snp2,0.0815
freq_S,0.0089
freq_K1,0.0746
freq_K2,0.0726
freq_O,0.8439
test1a_b_clade_min_p0.5,0.2988
test1a_r2_clade_min_p0.5,0.0162
test1a_b_mut_min_p0.5,0.2988
test1a_r2_mut_min_p0.5,0.0162
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[48891682, 48931149, 48926982]"
test1a_b_clade_min_p0.8,0.3502
test1a_r2_clade_min_p0.8,0.0162
test1a_b_mut_min_p0.8,0.3502
test1a_r2_mut_min_p0.8,0.0162
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[48891682, 48931149, 48926982]"
test1a_b_clade_min_p0.9,0.3771
test1a_r2_clade_min_p0.9,0.0162
test1a_b_mut_min_p0.9,0.3771
test1a_r2_mut_min_p0.9,0.0162
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[48891682, 48931149, 48926982]"
test1a_b_clade_min_p0.95,0.3993
test1a_r2_clade_min_p0.95,0.0162
test1a_b_mut_min_p0.95,0.3993
test1a_r2_mut_min_p0.95,0.0162
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[48891682, 48931149, 48926982]"
test1b_b_min,0.3155
test2_overall_min_b,0.8098
