Variable,Value
snp1,chr22:27906103
snp2,chr22:28361574
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.3077
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,27742856
searchrange_chr22_end,30649912
freq_snp1,0.1968
freq_snp2,0.2286
freq_S,0.0427
freq_K1,0.1541
freq_K2,0.1859
freq_O,0.6173
test1a_b_clade_min_p0.5,0.5171
test1a_r2_clade_min_p0.5,0.1344
test1a_b_mut_min_p0.5,0.5668
test1a_r2_mut_min_p0.5,0.0009
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[27832192]
test1a_b_clade_min_p0.8,0.6061
test1a_r2_clade_min_p0.8,0.1344
test1a_b_mut_min_p0.8,0.6643
test1a_r2_mut_min_p0.8,0.0009
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[27832192]
test1a_b_clade_min_p0.9,0.6526
test1a_r2_clade_min_p0.9,0.1344
test1a_b_mut_min_p0.9,0.7152
test1a_r2_mut_min_p0.9,0.0009
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[27832192]
test1a_b_clade_min_p0.95,0.6910
test1a_r2_clade_min_p0.95,0.1344
test1a_b_mut_min_p0.95,0.7573
test1a_r2_mut_min_p0.95,0.0009
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[27832192]
test1b_b_min,0.2554
test2_overall_min_b,0.5633
