Variable,Value
snp1,chr22:43953458
snp2,chr22:48457482
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.2537
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,43498542
searchrange_chr22_end,48695327
freq_snp1,0.1958
freq_snp2,0.2068
freq_S,0.0437
freq_K1,0.1521
freq_K2,0.1630
freq_O,0.6412
test1a_b_clade_min_p0.5,0.8426
test1a_r2_clade_min_p0.5,0.0557
test1a_b_mut_min_p0.5,0.8486
test1a_r2_mut_min_p0.5,0.0476
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[46324992]
test1a_b_clade_min_p0.8,0.9876
test1a_r2_clade_min_p0.8,0.0557
test1a_b_mut_min_p0.8,0.9946
test1a_r2_mut_min_p0.8,0.0476
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[46324992]
test1a_b_clade_min_p0.9,1.0633
test1a_r2_clade_min_p0.9,0.0557
test1a_b_mut_min_p0.9,1.0709
test1a_r2_mut_min_p0.9,0.0476
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[46324992]
test1a_b_clade_min_p0.95,1.1259
test1a_r2_clade_min_p0.95,0.0557
test1a_b_mut_min_p0.95,1.1339
test1a_r2_mut_min_p0.95,0.0476
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[46324992]
test1b_b_min,0.5791
test2_overall_min_b,0.5463
