Variable,Value
snp1,chr22:25290924
snp2,chr22:29796464
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.5475
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,24405629
searchrange_chr22_end,31443571
freq_snp1,0.0845
freq_snp2,0.1014
freq_S,0.0139
freq_K1,0.0706
freq_K2,0.0875
freq_O,0.8280
test1a_b_clade_min_p0.5,0.4487
test1a_r2_clade_min_p0.5,0.0289
test1a_b_mut_min_p0.5,0.4487
test1a_r2_mut_min_p0.5,0.0289
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[30898581, 31019046]"
test1a_b_clade_min_p0.8,0.5260
test1a_r2_clade_min_p0.8,0.0289
test1a_b_mut_min_p0.8,0.5260
test1a_r2_mut_min_p0.8,0.0289
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[30898581, 31019046]"
test1a_b_clade_min_p0.9,0.5663
test1a_r2_clade_min_p0.9,0.0289
test1a_b_mut_min_p0.9,0.5663
test1a_r2_mut_min_p0.9,0.0289
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[30898581, 31019046]"
test1a_b_clade_min_p0.95,0.5996
test1a_r2_clade_min_p0.95,0.0289
test1a_b_mut_min_p0.95,0.5996
test1a_r2_mut_min_p0.95,0.0289
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[30898581, 31019046]"
test1b_b_min,0.4271
test2_overall_min_b,0.6961
