Variable,Value
snp1,chr22:44265083
snp2,chr22:44721570
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.5694
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,43541627
searchrange_chr22_end,44993112
freq_snp1,0.4950
freq_snp2,0.4920
freq_S,0.2366
freq_K1,0.2584
freq_K2,0.2555
freq_O,0.2495
test1a_b_clade_min_p0.5,1.1310
test1a_r2_clade_min_p0.5,0.0097
test1a_b_mut_min_p0.5,1.2879
test1a_r2_mut_min_p0.5,0.0111
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[44298749]
test1a_b_clade_min_p0.8,1.3256
test1a_r2_clade_min_p0.8,0.0097
test1a_b_mut_min_p0.8,1.5095
test1a_r2_mut_min_p0.8,0.0111
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[44298749]
test1a_b_clade_min_p0.9,1.4273
test1a_r2_clade_min_p0.9,0.0097
test1a_b_mut_min_p0.9,1.6253
test1a_r2_mut_min_p0.9,0.0111
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[44298749]
test1a_b_clade_min_p0.95,1.5113
test1a_r2_clade_min_p0.95,0.0097
test1a_b_mut_min_p0.95,1.7210
test1a_r2_mut_min_p0.95,0.0111
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[44298749]
test1b_b_min,0.1567
test2_overall_min_b,0.3586
