Variable,Value
snp1,chr22:39807143
snp2,chr22:39904062
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.9780
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39315720
searchrange_chr22_end,42208344
freq_snp1,0.3111
freq_snp2,0.2932
freq_S,0.0865
freq_K1,0.2247
freq_K2,0.2068
freq_O,0.4821
test1a_b_clade_min_p0.5,0.2794
test1a_r2_clade_min_p0.5,0.0152
test1a_b_mut_min_p0.5,0.3141
test1a_r2_mut_min_p0.5,0.0157
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[39831698]
test1a_b_clade_min_p0.8,0.3274
test1a_r2_clade_min_p0.8,0.0152
test1a_b_mut_min_p0.8,0.3682
test1a_r2_mut_min_p0.8,0.0157
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[39831698]
test1a_b_clade_min_p0.9,0.3526
test1a_r2_clade_min_p0.9,0.0152
test1a_b_mut_min_p0.9,0.3964
test1a_r2_mut_min_p0.9,0.0157
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[39831698]
test1a_b_clade_min_p0.95,0.3733
test1a_r2_clade_min_p0.95,0.0152
test1a_b_mut_min_p0.95,0.4198
test1a_r2_mut_min_p0.95,0.0157
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[39831698]
test1b_b_min,0.2334
test2_overall_min_b,0.4231
