Variable,Value
snp1,chr22:17565311
snp2,chr22:22067446
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.6523
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,17077215
searchrange_chr22_end,22560753
freq_snp1,0.1064
freq_snp2,0.0845
freq_S,0.0070
freq_K1,0.0994
freq_K2,0.0775
freq_O,0.8161
test1a_b_clade_min_p0.5,0.3117
test1a_r2_clade_min_p0.5,0.0002
test1a_b_mut_min_p0.5,0.6181
test1a_r2_mut_min_p0.5,0.0013
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[21199237, 21174614, 21008918, 21014781, 21192617, 21021818, 21056525]"
test1a_b_clade_min_p0.8,0.3653
test1a_r2_clade_min_p0.8,0.0002
test1a_b_mut_min_p0.8,0.7245
test1a_r2_mut_min_p0.8,0.0013
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[21199237, 21174614, 21008918, 21014781, 21192617, 21021818, 21056525]"
test1a_b_clade_min_p0.9,0.3934
test1a_r2_clade_min_p0.9,0.0002
test1a_b_mut_min_p0.9,0.7801
test1a_r2_mut_min_p0.9,0.0013
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[21199237, 21174614, 21008918, 21014781, 21192617, 21021818, 21056525]"
test1a_b_clade_min_p0.95,0.4165
test1a_r2_clade_min_p0.95,0.0002
test1a_b_mut_min_p0.95,0.8260
test1a_r2_mut_min_p0.95,0.0013
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[21199237, 21174614, 21008918, 21014781, 21192617, 21021818, 21056525]"
test1b_b_min,0.3671
test2_overall_min_b,0.9391
