Variable,Value
snp1,chr22:23399699
snp2,chr22:27903610
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.3189
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,23138498
searchrange_chr22_end,28168633
freq_snp1,0.4990
freq_snp2,0.4901
freq_S,0.2435
freq_K1,0.2555
freq_K2,0.2465
freq_O,0.2545
test1a_b_clade_min_p0.5,1.0923
test1a_r2_clade_min_p0.5,0.0055
test1a_b_mut_min_p0.5,1.1110
test1a_r2_mut_min_p0.5,0.0062
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[27492302]
test1a_b_clade_min_p0.8,1.2803
test1a_r2_clade_min_p0.8,0.0055
test1a_b_mut_min_p0.8,1.3022
test1a_r2_mut_min_p0.8,0.0062
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[27492302]
test1a_b_clade_min_p0.9,1.3785
test1a_r2_clade_min_p0.9,0.0055
test1a_b_mut_min_p0.9,1.4021
test1a_r2_mut_min_p0.9,0.0062
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[27492302]
test1a_b_clade_min_p0.95,1.4596
test1a_r2_clade_min_p0.95,0.0055
test1a_b_mut_min_p0.95,1.4846
test1a_r2_mut_min_p0.95,0.0062
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[27492302]
test1b_b_min,0.0954
test2_overall_min_b,0.3572
