Variable,Value
snp1,chr22:45802746
snp2,chr22:45896299
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.4109
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45443679
searchrange_chr22_end,46391212
freq_snp1,0.2018
freq_snp2,0.2058
freq_S,0.0547
freq_K1,0.1471
freq_K2,0.1511
freq_O,0.6471
test1a_b_clade_min_p0.5,0.3717
test1a_r2_clade_min_p0.5,0.0006
test1a_b_mut_min_p0.5,0.4510
test1a_r2_mut_min_p0.5,0.0003
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[45694245]
test1a_b_clade_min_p0.8,0.4356
test1a_r2_clade_min_p0.8,0.0006
test1a_b_mut_min_p0.8,0.5286
test1a_r2_mut_min_p0.8,0.0003
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[45694245]
test1a_b_clade_min_p0.9,0.4691
test1a_r2_clade_min_p0.9,0.0006
test1a_b_mut_min_p0.9,0.5691
test1a_r2_mut_min_p0.9,0.0003
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[45694245]
test1a_b_clade_min_p0.95,0.4967
test1a_r2_clade_min_p0.95,0.0006
test1a_b_mut_min_p0.95,0.6026
test1a_r2_mut_min_p0.95,0.0003
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[45694245]
test1b_b_min,0.1914
test2_overall_min_b,0.5252
