Variable,Value
snp1,chr22:30894025
snp2,chr22:31344521
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.3426
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,29316045
searchrange_chr22_end,32827123
freq_snp1,0.2833
freq_snp2,0.3161
freq_S,0.0696
freq_K1,0.2137
freq_K2,0.2465
freq_O,0.4702
test1a_b_clade_min_p0.5,0.5965
test1a_r2_clade_min_p0.5,0.0134
test1a_b_mut_min_p0.5,0.6023
test1a_r2_mut_min_p0.5,0.0045
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[30676182]
test1a_b_clade_min_p0.8,0.6992
test1a_r2_clade_min_p0.8,0.0134
test1a_b_mut_min_p0.8,0.7060
test1a_r2_mut_min_p0.8,0.0045
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[30676182]
test1a_b_clade_min_p0.9,0.7528
test1a_r2_clade_min_p0.9,0.0134
test1a_b_mut_min_p0.9,0.7601
test1a_r2_mut_min_p0.9,0.0045
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[30676182]
test1a_b_clade_min_p0.95,0.7971
test1a_r2_clade_min_p0.95,0.0134
test1a_b_mut_min_p0.95,0.8049
test1a_r2_mut_min_p0.95,0.0045
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[30676182]
test1b_b_min,0.2989
test2_overall_min_b,0.4890
