Variable,Value
snp1,chr22:28869928
snp2,chr22:33372411
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.1165
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,28001005
searchrange_chr22_end,33770916
freq_snp1,0.0825
freq_snp2,0.0915
freq_S,0.0050
freq_K1,0.0775
freq_K2,0.0865
freq_O,0.8310
test1a_b_clade_min_p0.5,0.3273
test1a_r2_clade_min_p0.5,0.0003
test1a_b_mut_min_p0.5,0.3273
test1a_r2_mut_min_p0.5,0.0003
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[28817724, 28946468]"
test1a_b_clade_min_p0.8,0.3836
test1a_r2_clade_min_p0.8,0.0003
test1a_b_mut_min_p0.8,0.3836
test1a_r2_mut_min_p0.8,0.0003
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[28817724, 28946468]"
test1a_b_clade_min_p0.9,0.4131
test1a_r2_clade_min_p0.9,0.0003
test1a_b_mut_min_p0.9,0.4131
test1a_r2_mut_min_p0.9,0.0003
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[28817724, 28946468]"
test1a_b_clade_min_p0.95,0.4374
test1a_r2_clade_min_p0.95,0.0003
test1a_b_mut_min_p0.95,0.4374
test1a_r2_mut_min_p0.95,0.0003
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[28817724, 28946468]"
test1b_b_min,0.3496
test2_overall_min_b,1.0367
