Variable,Value
snp1,chr22:24795961
snp2,chr22:25248251
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.8950
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,23923929
searchrange_chr22_end,25643181
freq_snp1,0.1024
freq_snp2,0.1024
freq_S,0.0060
freq_K1,0.0964
freq_K2,0.0964
freq_O,0.8012
test1a_b_clade_min_p0.5,0.2317
test1a_r2_clade_min_p0.5,0.4985
test1a_b_mut_min_p0.5,0.2731
test1a_r2_mut_min_p0.5,0.3728
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[24937216, 24274786, 24902339, 24815333, 24823209, 24470325, 24408918, 24681655, 24684829]"
test1a_b_clade_min_p0.8,0.2716
test1a_r2_clade_min_p0.8,0.4985
test1a_b_mut_min_p0.8,0.3201
test1a_r2_mut_min_p0.8,0.3728
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[24937216, 24274786, 24902339, 24815333, 24823209, 24470325, 24408918, 24681655, 24684829]"
test1a_b_clade_min_p0.9,0.2925
test1a_r2_clade_min_p0.9,0.4985
test1a_b_mut_min_p0.9,0.3446
test1a_r2_mut_min_p0.9,0.3728
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[24937216, 24274786, 24902339, 24815333, 24823209, 24470325, 24408918, 24681655, 24684829]"
test1a_b_clade_min_p0.95,0.3097
test1a_r2_clade_min_p0.95,0.4985
test1a_b_mut_min_p0.95,0.3649
test1a_r2_mut_min_p0.95,0.3728
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[24937216, 24274786, 24902339, 24815333, 24823209, 24470325, 24408918, 24681655, 24684829]"
test1b_b_min,0.1897
test2_overall_min_b,1.0159
