Variable,Value
snp1,chr22:38887898
snp2,chr22:39341027
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.9523
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37976447
searchrange_chr22_end,39876366
freq_snp1,0.0755
freq_snp2,0.1044
freq_S,0.0109
freq_K1,0.0646
freq_K2,0.0934
freq_O,0.8310
test1a_b_clade_min_p0.5,0.2575
test1a_r2_clade_min_p0.5,0.0006
test1a_b_mut_min_p0.5,0.2911
test1a_r2_mut_min_p0.5,0.0003
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[39109917]
test1a_b_clade_min_p0.8,0.3018
test1a_r2_clade_min_p0.8,0.0006
test1a_b_mut_min_p0.8,0.3412
test1a_r2_mut_min_p0.8,0.0003
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[39109917]
test1a_b_clade_min_p0.9,0.3250
test1a_r2_clade_min_p0.9,0.0006
test1a_b_mut_min_p0.9,0.3674
test1a_r2_mut_min_p0.9,0.0003
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[39109917]
test1a_b_clade_min_p0.95,0.3441
test1a_r2_clade_min_p0.95,0.0006
test1a_b_mut_min_p0.95,0.3890
test1a_r2_mut_min_p0.95,0.0003
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[39109917]
test1b_b_min,0.3190
test2_overall_min_b,0.7512
