Variable,Value
snp1,chr22:31021236
snp2,chr22:31485969
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.0532
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,29460871
searchrange_chr22_end,32844020
freq_snp1,0.1024
freq_snp2,0.0815
freq_S,0.0080
freq_K1,0.0944
freq_K2,0.0736
freq_O,0.8241
test1a_b_clade_min_p0.5,0.2134
test1a_r2_clade_min_p0.5,0.0004
test1a_b_mut_min_p0.5,0.2134
test1a_r2_mut_min_p0.5,0.0004
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[31335624, 31193938, 31165500, 31191110]"
test1a_b_clade_min_p0.8,0.2502
test1a_r2_clade_min_p0.8,0.0004
test1a_b_mut_min_p0.8,0.2502
test1a_r2_mut_min_p0.8,0.0004
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[31335624, 31193938, 31165500, 31191110]"
test1a_b_clade_min_p0.9,0.2694
test1a_r2_clade_min_p0.9,0.0004
test1a_b_mut_min_p0.9,0.2694
test1a_r2_mut_min_p0.9,0.0004
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[31335624, 31193938, 31165500, 31191110]"
test1a_b_clade_min_p0.95,0.2852
test1a_r2_clade_min_p0.95,0.0004
test1a_b_mut_min_p0.95,0.2852
test1a_r2_mut_min_p0.95,0.0004
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[31335624, 31193938, 31165500, 31191110]"
test1b_b_min,0.2252
test2_overall_min_b,0.8593
