Variable,Value
snp1,chr22:31258062
snp2,chr22:35775478
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.4700
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,29613572
searchrange_chr22_end,35967599
freq_snp1,0.3002
freq_snp2,0.3370
freq_S,0.0994
freq_K1,0.2008
freq_K2,0.2376
freq_O,0.4622
test1a_b_clade_min_p0.5,0.7927
test1a_r2_clade_min_p0.5,0.0069
test1a_b_mut_min_p0.5,1.0043
test1a_r2_mut_min_p0.5,0.0043
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[35628089, 35551746]"
test1a_b_clade_min_p0.8,0.9291
test1a_r2_clade_min_p0.8,0.0069
test1a_b_mut_min_p0.8,1.1770
test1a_r2_mut_min_p0.8,0.0043
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[35628089, 35551746]"
test1a_b_clade_min_p0.9,1.0004
test1a_r2_clade_min_p0.9,0.0069
test1a_b_mut_min_p0.9,1.2674
test1a_r2_mut_min_p0.9,0.0043
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[35628089, 35551746]"
test1a_b_clade_min_p0.95,1.0593
test1a_r2_clade_min_p0.95,0.0069
test1a_b_mut_min_p0.95,1.3419
test1a_r2_mut_min_p0.95,0.0043
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[35628089, 35551746]"
test1b_b_min,0.4179
test2_overall_min_b,0.4679
