Variable,Value
snp1,chr22:30112739
snp2,chr22:34648093
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,4.9954
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,28197016
searchrange_chr22_end,35723848
freq_snp1,0.5050
freq_snp2,0.4841
freq_S,0.2445
freq_K1,0.2604
freq_K2,0.2396
freq_O,0.2555
test1a_b_clade_min_p0.5,1.1286
test1a_r2_clade_min_p0.5,0.0076
test1a_b_mut_min_p0.5,1.2598
test1a_r2_mut_min_p0.5,0.0053
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[29262400, 29282979]"
test1a_b_clade_min_p0.8,1.3228
test1a_r2_clade_min_p0.8,0.0057
test1a_b_mut_min_p0.8,1.4765
test1a_r2_mut_min_p0.8,0.0053
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[29262400, 29282979]"
test1a_b_clade_min_p0.9,1.4243
test1a_r2_clade_min_p0.9,0.0057
test1a_b_mut_min_p0.9,1.5898
test1a_r2_mut_min_p0.9,0.0053
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[29262400, 29282979]"
test1a_b_clade_min_p0.95,1.5081
test1a_r2_clade_min_p0.95,0.0057
test1a_b_mut_min_p0.95,1.6834
test1a_r2_mut_min_p0.95,0.0053
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[29262400, 29282979]"
test1b_b_min,0.0239
test2_overall_min_b,0.3560
