Variable,Value
snp1,chr22:34905469
snp2,chr22:39409345
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.4190
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,34091648
searchrange_chr22_end,40041597
freq_snp1,0.3211
freq_snp2,0.2972
freq_S,0.1133
freq_K1,0.2078
freq_K2,0.1839
freq_O,0.4950
test1a_b_clade_min_p0.5,1.0969
test1a_r2_clade_min_p0.5,0.0057
test1a_b_mut_min_p0.5,1.1363
test1a_r2_mut_min_p0.5,0.0013
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[39601745, 39348581]"
test1a_b_clade_min_p0.8,1.2856
test1a_r2_clade_min_p0.8,0.0057
test1a_b_mut_min_p0.8,1.3319
test1a_r2_mut_min_p0.8,0.0013
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[39601745, 39348581]"
test1a_b_clade_min_p0.9,1.3842
test1a_r2_clade_min_p0.9,0.0057
test1a_b_mut_min_p0.9,1.4341
test1a_r2_mut_min_p0.9,0.0013
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[39601745, 39348581]"
test1a_b_clade_min_p0.95,1.4657
test1a_r2_clade_min_p0.95,0.0057
test1a_b_mut_min_p0.95,1.5184
test1a_r2_mut_min_p0.95,0.0013
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[39601745, 39348581]"
test1b_b_min,0.7910
test2_overall_min_b,0.4619
