Variable,Value
snp1,chr22:49461826
snp2,chr22:49912563
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.9305
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,49253640
searchrange_chr22_end,50611472
freq_snp1,0.3211
freq_snp2,0.3042
freq_S,0.1123
freq_K1,0.2087
freq_K2,0.1918
freq_O,0.4871
test1a_b_clade_min_p0.5,0.9479
test1a_r2_clade_min_p0.5,0.0018
test1a_b_mut_min_p0.5,1.0244
test1a_r2_mut_min_p0.5,0.0016
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[49824210]
test1a_b_clade_min_p0.8,1.1110
test1a_r2_clade_min_p0.8,0.0018
test1a_b_mut_min_p0.8,1.2006
test1a_r2_mut_min_p0.8,0.0016
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[49824210]
test1a_b_clade_min_p0.9,1.1963
test1a_r2_clade_min_p0.9,0.0018
test1a_b_mut_min_p0.9,1.2927
test1a_r2_mut_min_p0.9,0.0016
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[49824210]
test1a_b_clade_min_p0.95,1.2667
test1a_r2_clade_min_p0.95,0.0018
test1a_b_mut_min_p0.95,1.3688
test1a_r2_mut_min_p0.95,0.0016
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[49824210]
test1b_b_min,0.3951
test2_overall_min_b,0.4577
