Variable,Value
snp1,chr22:36106868
snp2,chr22:40674350
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.5505
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,35845031
searchrange_chr22_end,43186119
freq_snp1,0.2952
freq_snp2,0.3042
freq_S,0.0974
freq_K1,0.1978
freq_K2,0.2068
freq_O,0.4980
test1a_b_clade_min_p0.5,0.9969
test1a_r2_clade_min_p0.5,0.0475
test1a_b_mut_min_p0.5,0.9969
test1a_r2_mut_min_p0.5,0.0475
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[41500851]
test1a_b_clade_min_p0.8,1.1684
test1a_r2_clade_min_p0.8,0.0475
test1a_b_mut_min_p0.8,1.1684
test1a_r2_mut_min_p0.8,0.0475
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[41500851]
test1a_b_clade_min_p0.9,1.2581
test1a_r2_clade_min_p0.9,0.0475
test1a_b_mut_min_p0.9,1.2581
test1a_r2_mut_min_p0.9,0.0475
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[41500851]
test1a_b_clade_min_p0.95,1.3321
test1a_r2_clade_min_p0.95,0.0475
test1a_b_mut_min_p0.95,1.3321
test1a_r2_mut_min_p0.95,0.0475
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[41500851]
test1b_b_min,0.5419
test2_overall_min_b,0.4731
