Variable,Value
snp1,chr22:37859759
snp2,chr22:37960186
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.3522
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37561736
searchrange_chr22_end,38861031
freq_snp1,0.1968
freq_snp2,0.2435
freq_S,0.0328
freq_K1,0.1640
freq_K2,0.2107
freq_O,0.5924
test1a_b_clade_min_p0.5,0.2274
test1a_r2_clade_min_p0.5,0.0310
test1a_b_mut_min_p0.5,0.4104
test1a_r2_mut_min_p0.5,0.0088
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[37967292, 37968588, 37969782]"
test1a_b_clade_min_p0.8,0.2665
test1a_r2_clade_min_p0.8,0.0310
test1a_b_mut_min_p0.8,0.4810
test1a_r2_mut_min_p0.8,0.0774
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[37967292, 37968588, 37969782]"
test1a_b_clade_min_p0.9,0.2869
test1a_r2_clade_min_p0.9,0.0310
test1a_b_mut_min_p0.9,0.5179
test1a_r2_mut_min_p0.9,0.0088
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[37967292, 37968588, 37969782]"
test1a_b_clade_min_p0.95,0.3038
test1a_r2_clade_min_p0.95,0.0310
test1a_b_mut_min_p0.95,0.5484
test1a_r2_mut_min_p0.95,0.0088
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[37967292, 37968588, 37969782]"
test1b_b_min,0.2073
test2_overall_min_b,0.5446
