Variable,Value
snp1,chr22:17762635
snp2,chr22:22266862
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.5098
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,17696967
searchrange_chr22_end,22582796
freq_snp1,0.2495
freq_snp2,0.2316
freq_S,0.0577
freq_K1,0.1918
freq_K2,0.1740
freq_O,0.5765
test1a_b_clade_min_p0.5,0.7717
test1a_r2_clade_min_p0.5,0.0054
test1a_b_mut_min_p0.5,1.0925
test1a_r2_mut_min_p0.5,0.0027
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[17707020, 17709622]"
test1a_b_clade_min_p0.8,0.9045
test1a_r2_clade_min_p0.8,0.0054
test1a_b_mut_min_p0.8,1.2804
test1a_r2_mut_min_p0.8,0.0027
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[17707020, 17709622]"
test1a_b_clade_min_p0.9,0.9739
test1a_r2_clade_min_p0.9,0.0054
test1a_b_mut_min_p0.9,1.3787
test1a_r2_mut_min_p0.9,0.0027
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[17707020, 17709622]"
test1a_b_clade_min_p0.95,1.0312
test1a_r2_clade_min_p0.95,0.0054
test1a_b_mut_min_p0.95,1.4598
test1a_r2_mut_min_p0.95,0.0027
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[17707020, 17709622]"
test1b_b_min,0.4130
test2_overall_min_b,0.5427
