Variable,Value
snp1,chr22:43752924
snp2,chr22:44209669
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.0816
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,43156853
searchrange_chr22_end,44495412
freq_snp1,0.3300
freq_snp2,0.3062
freq_S,0.0805
freq_K1,0.2495
freq_K2,0.2256
freq_O,0.4443
test1a_b_clade_min_p0.5,0.4194
test1a_r2_clade_min_p0.5,0.2316
test1a_b_mut_min_p0.5,0.5186
test1a_r2_mut_min_p0.5,0.2312
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[44209397]
test1a_b_clade_min_p0.8,0.4915
test1a_r2_clade_min_p0.8,0.2316
test1a_b_mut_min_p0.8,0.6079
test1a_r2_mut_min_p0.8,0.2312
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[44209397]
test1a_b_clade_min_p0.9,0.5292
test1a_r2_clade_min_p0.9,0.2316
test1a_b_mut_min_p0.9,0.6545
test1a_r2_mut_min_p0.9,0.2312
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[44209397]
test1a_b_clade_min_p0.95,0.5604
test1a_r2_clade_min_p0.95,0.2316
test1a_b_mut_min_p0.95,0.6930
test1a_r2_mut_min_p0.95,0.2312
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[44209397]
test1b_b_min,0.3592
test2_overall_min_b,0.4413
