Variable,Value
snp1,chr22:43888738
snp2,chr22:44377122
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.2726
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,43470730
searchrange_chr22_end,44563623
freq_snp1,0.3022
freq_snp2,0.3380
freq_S,0.1103
freq_K1,0.1918
freq_K2,0.2276
freq_O,0.4702
test1a_b_clade_min_p0.5,0.7660
test1a_r2_clade_min_p0.5,0.0116
test1a_b_mut_min_p0.5,1.0985
test1a_r2_mut_min_p0.5,0.0044
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[44345314]
test1a_b_clade_min_p0.8,0.8978
test1a_r2_clade_min_p0.8,0.0116
test1a_b_mut_min_p0.8,1.2875
test1a_r2_mut_min_p0.8,0.0044
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[44345314]
test1a_b_clade_min_p0.9,0.9667
test1a_r2_clade_min_p0.9,0.0116
test1a_b_mut_min_p0.9,1.3863
test1a_r2_mut_min_p0.9,0.0044
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[44345314]
test1a_b_clade_min_p0.95,1.0236
test1a_r2_clade_min_p0.95,0.0116
test1a_b_mut_min_p0.95,1.4679
test1a_r2_mut_min_p0.95,0.0044
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[44345314]
test1b_b_min,0.2163
test2_overall_min_b,0.4430
