Variable,Value
snp1,chr22:47397702
snp2,chr22:47503288
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.7844
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,46864570
searchrange_chr22_end,47837917
freq_snp1,0.4920
freq_snp2,0.5030
freq_S,0.2416
freq_K1,0.2505
freq_K2,0.2614
freq_O,0.2465
test1a_b_clade_min_p0.5,0.5847
test1a_r2_clade_min_p0.5,0.1127
test1a_b_mut_min_p0.5,0.5891
test1a_r2_mut_min_p0.5,0.1135
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[47444364, 47443069, 47441742]"
test1a_b_clade_min_p0.8,0.6853
test1a_r2_clade_min_p0.8,0.1127
test1a_b_mut_min_p0.8,0.6905
test1a_r2_mut_min_p0.8,0.1135
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[47444364, 47443069, 47441742]"
test1a_b_clade_min_p0.9,0.7378
test1a_r2_clade_min_p0.9,0.1127
test1a_b_mut_min_p0.9,0.7434
test1a_r2_mut_min_p0.9,0.1135
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[47444364, 47443069, 47441742]"
test1a_b_clade_min_p0.95,0.7813
test1a_r2_clade_min_p0.95,0.1127
test1a_b_mut_min_p0.95,0.7872
test1a_r2_mut_min_p0.95,0.1135
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[47444364, 47443069, 47441742]"
test1b_b_min,0.1067
test2_overall_min_b,0.3609
