Variable,Value
snp1,chr22:39692840
snp2,chr22:44209904
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.9614
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39309702
searchrange_chr22_end,44495414
freq_snp1,0.4791
freq_snp2,0.4553
freq_S,0.2167
freq_K1,0.2624
freq_K2,0.2386
freq_O,0.2823
test1a_b_clade_min_p0.5,1.1377
test1a_r2_clade_min_p0.5,0.0121
test1a_b_mut_min_p0.5,1.2088
test1a_r2_mut_min_p0.5,0.0080
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[39460592]
test1a_b_clade_min_p0.8,1.3335
test1a_r2_clade_min_p0.8,0.0121
test1a_b_mut_min_p0.8,1.4168
test1a_r2_mut_min_p0.8,0.0080
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[39460592]
test1a_b_clade_min_p0.9,1.4358
test1a_r2_clade_min_p0.9,0.0121
test1a_b_mut_min_p0.9,1.5255
test1a_r2_mut_min_p0.9,0.0080
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[39460592]
test1a_b_clade_min_p0.95,1.5203
test1a_r2_clade_min_p0.95,0.0121
test1a_b_mut_min_p0.95,1.6153
test1a_r2_mut_min_p0.95,0.0080
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[39460592]
test1b_b_min,0.2488
test2_overall_min_b,0.3663
