Variable,Value
snp1,chr22:34397312
snp2,chr22:34907372
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.7640
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33848327
searchrange_chr22_end,35833496
freq_snp1,0.0905
freq_snp2,0.1103
freq_S,0.0109
freq_K1,0.0795
freq_K2,0.0994
freq_O,0.8101
test1a_b_clade_min_p0.5,0.2165
test1a_r2_clade_min_p0.5,0.0008
test1a_b_mut_min_p0.5,0.2165
test1a_r2_mut_min_p0.5,0.0008
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[34780673]
test1a_b_clade_min_p0.8,0.2537
test1a_r2_clade_min_p0.8,0.0008
test1a_b_mut_min_p0.8,0.2537
test1a_r2_mut_min_p0.8,0.0008
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[34780673]
test1a_b_clade_min_p0.9,0.2732
test1a_r2_clade_min_p0.9,0.0008
test1a_b_mut_min_p0.9,0.2732
test1a_r2_mut_min_p0.9,0.0008
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[34780673]
test1a_b_clade_min_p0.95,0.2892
test1a_r2_clade_min_p0.95,0.0008
test1a_b_mut_min_p0.95,0.2892
test1a_r2_mut_min_p0.95,0.0008
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[34780673]
test1b_b_min,0.2598
test2_overall_min_b,0.7744
