Variable,Value
snp1,chr22:30670371
snp2,chr22:31136135
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.7430
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,28555831
searchrange_chr22_end,32666398
freq_snp1,0.2982
freq_snp2,0.2932
freq_S,0.0805
freq_K1,0.2177
freq_K2,0.2127
freq_O,0.4891
test1a_b_clade_min_p0.5,0.5920
test1a_r2_clade_min_p0.5,0.0014
test1a_b_mut_min_p0.5,0.6374
test1a_r2_mut_min_p0.5,0.0024
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[29952200, 30416545]"
test1a_b_clade_min_p0.8,0.6939
test1a_r2_clade_min_p0.8,0.0014
test1a_b_mut_min_p0.8,0.7470
test1a_r2_mut_min_p0.8,0.0024
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[29952200, 30416545]"
test1a_b_clade_min_p0.9,0.7472
test1a_r2_clade_min_p0.9,0.0014
test1a_b_mut_min_p0.9,0.8044
test1a_r2_mut_min_p0.9,0.0024
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[29952200, 30416545]"
test1a_b_clade_min_p0.95,0.7911
test1a_r2_clade_min_p0.95,0.0014
test1a_b_mut_min_p0.95,0.8517
test1a_r2_mut_min_p0.95,0.0024
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[29952200, 30416545]"
test1b_b_min,0.2241
test2_overall_min_b,0.4952
