Variable,Value
snp1,chr22:36902338
snp2,chr22:41410550
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.3689
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,36452000
searchrange_chr22_end,43501555
freq_snp1,0.2256
freq_snp2,0.2018
freq_S,0.0378
freq_K1,0.1879
freq_K2,0.1640
freq_O,0.6103
test1a_b_clade_min_p0.5,0.6080
test1a_r2_clade_min_p0.5,0.0046
test1a_b_mut_min_p0.5,0.7458
test1a_r2_mut_min_p0.5,0.0032
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[40433324]
test1a_b_clade_min_p0.8,0.7126
test1a_r2_clade_min_p0.8,0.0046
test1a_b_mut_min_p0.8,0.8741
test1a_r2_mut_min_p0.8,0.0032
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[40433324]
test1a_b_clade_min_p0.9,0.7673
test1a_r2_clade_min_p0.9,0.0046
test1a_b_mut_min_p0.9,0.9412
test1a_r2_mut_min_p0.9,0.0032
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[40433324]
test1a_b_clade_min_p0.95,0.8124
test1a_r2_clade_min_p0.95,0.0046
test1a_b_mut_min_p0.95,0.9966
test1a_r2_mut_min_p0.95,0.0032
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[40433324]
test1b_b_min,0.3079
test2_overall_min_b,0.5878
