Variable,Value
snp1,chr22:47511666
snp2,chr22:47612880
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.4579
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,46916766
searchrange_chr22_end,48003548
freq_snp1,0.0795
freq_snp2,0.0944
freq_S,0.0080
freq_K1,0.0716
freq_K2,0.0865
freq_O,0.8340
test1a_b_clade_min_p0.5,0.2771
test1a_r2_clade_min_p0.5,0.0002
test1a_b_mut_min_p0.5,0.2771
test1a_r2_mut_min_p0.5,0.0002
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[47638499, 47802199]"
test1a_b_clade_min_p0.8,0.3247
test1a_r2_clade_min_p0.8,0.0002
test1a_b_mut_min_p0.8,0.3247
test1a_r2_mut_min_p0.8,0.0002
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[47638499, 47802199]"
test1a_b_clade_min_p0.9,0.3496
test1a_r2_clade_min_p0.9,0.0002
test1a_b_mut_min_p0.9,0.3496
test1a_r2_mut_min_p0.9,0.0002
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[47638499, 47802199]"
test1a_b_clade_min_p0.95,0.3702
test1a_r2_clade_min_p0.95,0.0002
test1a_b_mut_min_p0.95,0.3702
test1a_r2_mut_min_p0.95,0.0002
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[47638499, 47802199]"
test1b_b_min,0.2586
test2_overall_min_b,0.8562
