Variable,Value
snp1,chr22:25379021
snp2,chr22:25839543
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.6186
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,24749523
searchrange_chr22_end,26329124
freq_snp1,0.1133
freq_snp2,0.1004
freq_S,0.0109
freq_K1,0.1024
freq_K2,0.0895
freq_O,0.7972
test1a_b_clade_min_p0.5,0.2847
test1a_r2_clade_min_p0.5,0.0236
test1a_b_mut_min_p0.5,0.3153
test1a_r2_mut_min_p0.5,0.0275
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[25692383]
test1a_b_clade_min_p0.8,0.3337
test1a_r2_clade_min_p0.8,0.0236
test1a_b_mut_min_p0.8,0.3695
test1a_r2_mut_min_p0.8,0.0275
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[25692383]
test1a_b_clade_min_p0.9,0.3593
test1a_r2_clade_min_p0.9,0.0236
test1a_b_mut_min_p0.9,0.3979
test1a_r2_mut_min_p0.9,0.0275
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[25692383]
test1a_b_clade_min_p0.95,0.3805
test1a_r2_clade_min_p0.95,0.0236
test1a_b_mut_min_p0.95,0.4213
test1a_r2_mut_min_p0.95,0.0275
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[25692383]
test1b_b_min,0.1587
test2_overall_min_b,0.8020
