Variable,Value
snp1,chr22:34385880
snp2,chr22:38887898
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.6998
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33843971
searchrange_chr22_end,39575449
freq_snp1,0.0905
freq_snp2,0.0755
freq_S,0.0060
freq_K1,0.0845
freq_K2,0.0696
freq_O,0.8400
test1a_b_clade_min_p0.5,0.4040
test1a_r2_clade_min_p0.5,0.0034
test1a_b_mut_min_p0.5,0.5623
test1a_r2_mut_min_p0.5,0.0005
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[37947951]
test1a_b_clade_min_p0.8,0.4735
test1a_r2_clade_min_p0.8,0.0034
test1a_b_mut_min_p0.8,0.6590
test1a_r2_mut_min_p0.8,0.0005
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[37947951]
test1a_b_clade_min_p0.9,0.5098
test1a_r2_clade_min_p0.9,0.0034
test1a_b_mut_min_p0.9,0.7096
test1a_r2_mut_min_p0.9,0.0005
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[37947951]
test1a_b_clade_min_p0.95,0.5398
test1a_r2_clade_min_p0.95,0.0034
test1a_b_mut_min_p0.95,0.7513
test1a_r2_mut_min_p0.95,0.0005
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[37947951]
test1b_b_min,0.2319
test2_overall_min_b,0.9327
