Variable,Value
snp1,chr22:39110595
snp2,chr22:43637933
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.1852
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37976810
searchrange_chr22_end,44321876
freq_snp1,0.2942
freq_snp2,0.3658
freq_S,0.1143
freq_K1,0.1799
freq_K2,0.2515
freq_O,0.4543
test1a_b_clade_min_p0.5,0.8916
test1a_r2_clade_min_p0.5,0.0027
test1a_b_mut_min_p0.5,1.1295
test1a_r2_mut_min_p0.5,0.0017
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[38494055]
test1a_b_clade_min_p0.8,1.0451
test1a_r2_clade_min_p0.8,0.0027
test1a_b_mut_min_p0.8,1.3239
test1a_r2_mut_min_p0.8,0.0017
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[38494055]
test1a_b_clade_min_p0.9,1.1252
test1a_r2_clade_min_p0.9,0.0027
test1a_b_mut_min_p0.9,1.4255
test1a_r2_mut_min_p0.9,0.0017
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[38494055]
test1a_b_clade_min_p0.95,1.1915
test1a_r2_clade_min_p0.95,0.0027
test1a_b_mut_min_p0.95,1.5094
test1a_r2_mut_min_p0.95,0.0017
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[38494055]
test1b_b_min,0.4181
test2_overall_min_b,0.4538
