Variable,Value
snp1,chr22:25618841
snp2,chr22:25718178
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.7077
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,25209778
searchrange_chr22_end,26282235
freq_snp1,0.0954
freq_snp2,0.0895
freq_S,0.0169
freq_K1,0.0785
freq_K2,0.0726
freq_O,0.8320
test1a_b_clade_min_p0.5,0.2904
test1a_r2_clade_min_p0.5,0.0347
test1a_b_mut_min_p0.5,0.3439
test1a_r2_mut_min_p0.5,0.0247
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[25509713]
test1a_b_clade_min_p0.8,0.3403
test1a_r2_clade_min_p0.8,0.0347
test1a_b_mut_min_p0.8,0.4031
test1a_r2_mut_min_p0.8,0.0247
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[25509713]
test1a_b_clade_min_p0.9,0.3664
test1a_r2_clade_min_p0.9,0.0347
test1a_b_mut_min_p0.9,0.4340
test1a_r2_mut_min_p0.9,0.0247
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[25509713]
test1a_b_clade_min_p0.95,0.3880
test1a_r2_clade_min_p0.95,0.0347
test1a_b_mut_min_p0.95,0.4596
test1a_r2_mut_min_p0.95,0.0247
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[25509713]
test1b_b_min,0.2265
test2_overall_min_b,0.6464
