Variable,Value
snp1,chr22:45877153
snp2,chr22:50428168
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.9587
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45456957
searchrange_chr22_end,50818416
freq_snp1,0.5000
freq_snp2,0.5368
freq_S,0.2684
freq_K1,0.2316
freq_K2,0.2684
freq_O,0.2316
test1a_b_clade_min_p0.5,1.0331
test1a_r2_clade_min_p0.5,0.0070
test1a_b_mut_min_p0.5,1.2132
test1a_r2_mut_min_p0.5,0.0029
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[49552309]
test1a_b_clade_min_p0.8,1.2108
test1a_r2_clade_min_p0.8,0.0070
test1a_b_mut_min_p0.8,1.4219
test1a_r2_mut_min_p0.8,0.0029
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[49552309]
test1a_b_clade_min_p0.9,1.3038
test1a_r2_clade_min_p0.9,0.0070
test1a_b_mut_min_p0.9,1.5310
test1a_r2_mut_min_p0.9,0.0029
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[49552309]
test1a_b_clade_min_p0.95,1.3805
test1a_r2_clade_min_p0.95,0.0070
test1a_b_mut_min_p0.95,1.6211
test1a_r2_mut_min_p0.95,0.0029
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[49552309]
test1b_b_min,0.2254
test2_overall_min_b,0.3593
