Variable,Value
snp1,chr22:28193888
snp2,chr22:28289869
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.0242
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,27948074
searchrange_chr22_end,30636253
freq_snp1,0.5278
freq_snp2,0.4891
freq_S,0.2903
freq_K1,0.2376
freq_K2,0.1988
freq_O,0.2734
test1a_b_clade_min_p0.5,0.4085
test1a_r2_clade_min_p0.5,0.4453
test1a_b_mut_min_p0.5,0.4782
test1a_r2_mut_min_p0.5,0.0172
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[28302488]
test1a_b_clade_min_p0.8,0.4788
test1a_r2_clade_min_p0.8,0.4453
test1a_b_mut_min_p0.8,0.5605
test1a_r2_mut_min_p0.8,0.3707
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[28302488]
test1a_b_clade_min_p0.9,0.5155
test1a_r2_clade_min_p0.9,0.4453
test1a_b_mut_min_p0.9,0.6035
test1a_r2_mut_min_p0.9,0.3707
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[28302488]
test1a_b_clade_min_p0.95,0.5459
test1a_r2_clade_min_p0.95,0.4453
test1a_b_mut_min_p0.95,0.6391
test1a_r2_mut_min_p0.95,0.3707
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[28302488]
test1b_b_min,0.0111
test2_overall_min_b,0.3670
