Variable,Value
snp1,chr22:27816613
snp2,chr22:27907813
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.1985
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,27645672
searchrange_chr22_end,28169033
freq_snp1,0.3211
freq_snp2,0.3241
freq_S,0.1054
freq_K1,0.2157
freq_K2,0.2187
freq_O,0.4602
test1a_b_clade_min_p0.5,0.6032
test1a_r2_clade_min_p0.5,0.0077
test1a_b_mut_min_p0.5,0.8874
test1a_r2_mut_min_p0.5,0.0595
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[28013622]
test1a_b_clade_min_p0.8,0.7070
test1a_r2_clade_min_p0.8,0.0077
test1a_b_mut_min_p0.8,1.0400
test1a_r2_mut_min_p0.8,0.0595
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[28013622]
test1a_b_clade_min_p0.9,0.7613
test1a_r2_clade_min_p0.9,0.0077
test1a_b_mut_min_p0.9,1.1198
test1a_r2_mut_min_p0.9,0.0595
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[28013622]
test1a_b_clade_min_p0.95,0.8061
test1a_r2_clade_min_p0.95,0.0077
test1a_b_mut_min_p0.95,1.1857
test1a_r2_mut_min_p0.95,0.0595
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[28013622]
test1b_b_min,0.0378
test2_overall_min_b,0.4583
