Variable,Value
snp1,chr22:27056487
snp2,chr22:27153333
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.2181
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,26618446
searchrange_chr22_end,27299308
freq_snp1,0.3320
freq_snp2,0.2942
freq_S,0.0805
freq_K1,0.2515
freq_K2,0.2137
freq_O,0.4543
test1a_b_clade_min_p0.5,0.4949
test1a_r2_clade_min_p0.5,0.0168
test1a_b_mut_min_p0.5,0.5455
test1a_r2_mut_min_p0.5,0.0041
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[27111366]
test1a_b_clade_min_p0.8,0.5800
test1a_r2_clade_min_p0.8,0.0168
test1a_b_mut_min_p0.8,0.6394
test1a_r2_mut_min_p0.8,0.0041
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[27111366]
test1a_b_clade_min_p0.9,0.6246
test1a_r2_clade_min_p0.9,0.0168
test1a_b_mut_min_p0.9,0.6885
test1a_r2_mut_min_p0.9,0.0041
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[27111366]
test1a_b_clade_min_p0.95,0.6613
test1a_r2_clade_min_p0.95,0.0168
test1a_b_mut_min_p0.95,0.7290
test1a_r2_mut_min_p0.95,0.0041
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[27111366]
test1b_b_min,0.2354
test2_overall_min_b,0.4366
