Variable,Value
snp1,chr22:49310628
snp2,chr22:49402344
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.6140
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,49091735
searchrange_chr22_end,49651481
freq_snp1,0.5099
freq_snp2,0.4811
freq_S,0.2753
freq_K1,0.2346
freq_K2,0.2058
freq_O,0.2843
test1a_b_clade_min_p0.5,0.9791
test1a_r2_clade_min_p0.5,0.0152
test1a_b_mut_min_p0.5,0.9841
test1a_r2_mut_min_p0.5,0.0055
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[49356596]
test1a_b_clade_min_p0.8,1.1475
test1a_r2_clade_min_p0.8,0.0152
test1a_b_mut_min_p0.8,1.1534
test1a_r2_mut_min_p0.8,0.0055
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[49356596]
test1a_b_clade_min_p0.9,1.2356
test1a_r2_clade_min_p0.9,0.0152
test1a_b_mut_min_p0.9,1.2419
test1a_r2_mut_min_p0.9,0.0055
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[49356596]
test1a_b_clade_min_p0.95,1.3083
test1a_r2_clade_min_p0.95,0.0152
test1a_b_mut_min_p0.95,1.3150
test1a_r2_mut_min_p0.95,0.0055
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[49356596]
test1b_b_min,0.3447
test2_overall_min_b,0.3720
