Variable,Value
snp1,chr22:46397287
snp2,chr22:46847321
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.7583
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45896624
searchrange_chr22_end,47300944
freq_snp1,0.3082
freq_snp2,0.3181
freq_S,0.1014
freq_K1,0.2068
freq_K2,0.2167
freq_O,0.4751
test1a_b_clade_min_p0.5,0.7900
test1a_r2_clade_min_p0.5,0.0057
test1a_b_mut_min_p0.5,0.8746
test1a_r2_mut_min_p0.5,0.0011
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[46442020]
test1a_b_clade_min_p0.8,0.9259
test1a_r2_clade_min_p0.8,0.0057
test1a_b_mut_min_p0.8,1.0251
test1a_r2_mut_min_p0.8,0.0011
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[46442020]
test1a_b_clade_min_p0.9,0.9970
test1a_r2_clade_min_p0.9,0.0057
test1a_b_mut_min_p0.9,1.1037
test1a_r2_mut_min_p0.9,0.0011
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[46442020]
test1a_b_clade_min_p0.95,1.0557
test1a_r2_clade_min_p0.95,0.0057
test1a_b_mut_min_p0.95,1.1687
test1a_r2_mut_min_p0.95,0.0011
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[46442020]
test1b_b_min,0.4630
test2_overall_min_b,0.4742
